highway,path,"A non-specific path. Use highway=footway for paths mainly for walkers,  highway=cycleway for one also usable by cyclists, highway=bridleway for ones available to horses as well as walkers and highway=track for ones which is passable by agriculture or similar vehicles."
sidewalk,both / left / right / no,"Specifies that the highway has sidewalks on both sides, on one side or no sidewalk at all"
highway,cycleway,For designated cycleways. Add foot=* only if default-access-restrictions do not apply.
cycleway,lane,A lane is a route that lies within the roadway
cycleway,opposite,Used on ways with oneway=yes where it is legally permitted to cycle in both directions. Used together with oneway:bicycle=no.
cycleway,opposite_lane,"Used on ways with oneway=yes that have a cycling lane going the opposite direction of normal traffic flow (a ""contraflow"" lane). Used together with oneway:bicycle=no."
cycleway,track,A track is a route that is separate from the road.+oneway=yes if needed.
cycleway,opposite_track,Used on ways with oneway=yes that have a cycling track going the opposite direction of normal traffic flow
cycleway,share_busway,There is a bus lane that cyclists are permitted to use.
cycleway,shared_lane,"Cyclists share a lane with motor vehicles, but there are markings indicating that they should share the lane with motorists."
busway,lane,Bus lane on both sides of the road.
highway,proposed,"For planned roads, use with proposed=* and also proposed=* with a value of the proposed highway value."
highway,construction,For roads under construction. Use construction=* to hold the value for the completed road.
abutters,commercial/ industrial/ mixed/ residential/ retail etc.,See Key:abutters for more details.
driving_side,left/ right,Defines which side of the road vehicles must legally use.  (must only be used on highways when they are an exception to the rule)
ford,yes,"The road crosses through stream or river, vehicles must enter any water."
ice_road,yes,"A highway is laid upon frozen water basin, definitely doesn't exist in summer."
incline,Number %/°,"Incline steepness as percents (""5%"") or degrees (""20°""). Positive/negative values indicate movement upward/downwards in the direction of the way."
junction,roundabout,"This automatically implies oneway=yes, the oneway direction is defined by the sequential ordering of nodes within the Way. This applies on a way, tagged with highway=* already."
lanes,number,"The number of traffic lanes for general purpose traffic, also for buses and other specific classes of vehicle."
lit,yes/no,Street lighting
motorroad,yes / no,The motorroad tag is used to describe highways that have motorway-like access restrictions but that are not a motorway.
mountain_pass,yes,The highest point of a mountain pass.
mtb:scale,0-6,Applies to highway=path and highway=track. A classification scheme for mtb trails (few inclination and downhill).
mtb:scale:uphill,0-5,A classification scheme for mtb trails for going uphill if there is significant inclination.
mtb:scale:imba,0-4,The IMBA Trail Difficulty Rating System shall be used for bikeparks. It is adapted to mtb trails with artificial obstacles.
mtb:description,Text,Applies to highway=path and highway=track. A key to input variable infos related to mtbiking on a way with human words
overtaking,yes/ no/ both/ forward/ backward,Specifying sections of roads where overtaking is legally forbidden.
parking:condition:side,free/ ticket/ disc/ residents/ customers/ private,Specifying the parking conditions (terms). See parking:condition=* for more details.
parking:lane:side,parallel/ diagonal/ perpendicular/ marked/ no_parking/ no_stopping/ fire_lane.,Specifying the parking space. See parking:lane=* for more details.
passing_places,yes,A way which has frequent passing places
sac_scale,hiking / mountain_hiking / demanding_mountain_hiking / alpine_hiking / demanding_alpine_hiking / difficult_alpine_hiking,Applies to highway=path and highway=footway. A classification scheme for hiking trails.
service,alley/ driveway/ parking_aisle etc.,See Key:service for more details.
surface,paved / unpaved / asphalt / concrete / paving_stones / cobblestone / metal / wood / grass_paver / gravel / pebblestone / grass / ground / earth / dirt / mud / sand,See Key:surface for more details.
tactile_paving,yes / no,A paving in the ground to be followed with a blindman's stick.
tracktype,grade1/ grade2/ grade3/ grade4/ grade5,To describe the quality of the surface. See Key:tracktype and Key:surface for more information.
traffic_calming,yes/ bump/ hump/ cushion/ table etc.,See Key:traffic calming for more details.
trail_visibility,excellent / good / intermediate / bad / horrible / no,"Applies to highway=path, highway=footway, highway=cycleway and highway=bridleway. A classification for hiking trails visibility"
winter_road,yes,"A highway functions during winter, probably can't be driven in summer."
highway,bus_stop,A small bus stop. Can be mapped more rigorously using public_transport=stop_position for the position where the vehicle stops and public_transport=platform for the place where passengers wait. See public_transport=* for more details.
public_transport,platform,"This is parallel to the halt of the bus for showing where the actual platforms are. It is also to know where you can change platform and enter the station, so use footpaths to connect them. This is really useful for routing too."
highway,crossing,"Pedestrians can cross a street here; e.g., zebra crossing"
highway,emergency_access_point,Sign number which can be used to define your current position in case of an emergency. Use with ref=NUMBER_ON_THE_SIGN
highway,escape,"Emergency lane beside long descending slopes for trucks and other vehicles to stop safely after brake failure.  In the USA this is called a ""runaway truck"" lane or ramp."
highway,give_way,"A ""give way,"" or ""Yield"" sign"
emergency,phone,A calling device can be used to tell on your current position in case of an emergency. Use with ref=NUMBER_ON_THE_SIGN
highway,mini_roundabout,"Similar to roundabouts, but at the center there is either a painted circle or a fully traversable island. In case of an untraversable center island, junction=roundabout should be used.
Rendered as anti-clockwise by default direction=anticlockwise. To render clockwise add the tag direction=clockwise."
highway,motorway_junction,"Indicates a junction (UK) or exit (US). ref=* should be set to the exit number or junction identifier. (Some roads – e.g., the A14 – also carry junction numbers, so the tag may be encountered elsewhere despite its name)"
highway,passing_place,The location of a passing space
highway,rest_area,"Place where drivers can leave the road to rest, but not refuel."
highway,speed_camera,A fixed road-side or overhead speed camera.
highway,street_lamp,"A street light, lamppost, street lamp, light standard, or lamp standard is a raised source of light on the edge of a road, which is turned on or lit at a certain time every night"
highway,services,"A service station to get food and eat something, often found at motorways"
highway,stop,A stop sign
highway,traffic_signals,Lights that control the traffic
highway,turning_circle,"A turning circle is a rounded, widened area usually, but not necessarily, at the end of a road to facilitate easier turning of a vehicle. Also known as a cul de sac."
highway,User Defined,All commonly used values according to Taginfo
historic,archaeological_site,A place in which evidence of past activity is preserved
historic,aircraft,A decommissioned aircraft which generally remains in one place
historic,battlefield,The site of a battle or military skirmish in the past. This could be on land or at sea.
historic,boundary_stone,A historic boundary stone usually found along the way.
historic,building,"If it's not clear what type a historic building has, it can be tagged as a generic building."
historic,castle,Castles are (often fortified) buildings from medieval and modern times. Other languages
historic,cannon,A historic/retired cannon. Usually found at on forts or battlefields.
historic,city_gate,A  city gate (or town gate) is a gate within a city wall.
historic,citywalls,A  defensive wall is a fortification used to protect a city or settlement from potential aggressors.
historic,farm,"A historical farm, kept in it's original state."
historic,fort,A military fort – distinct from a castle as it is generally more modern
historic,manor,Historic  manors /  mansions
historic,memorial,"Much like a monument, but smaller. Might range from a WWII memorial to a simple plate on a wall."
historic,monument,"An object, especially large and made of stone, built to remember and show respect to a person or group of people. Other languages"
historic,ruins,"Remains of structures that were once complete, but have fallen into partial or complete disrepair. If the type of original structure is known or apparent it can be described using ruins=*, e.g. ruins=castle.
Alternative tagging is historic=castle, ruins=yes.
See the proposal and discussion at Proposed features/ruins for ruins of historic buildings."
historic,rune_stone,A  runestone is typically a raised stone with a runic inscription.
historic,ship,A decommissioned ship or submarine
historic,tomb,Historic tomb
historic,tree_shrine,A single tree of a religious figure mounted onto a tree. Use natural=tree + historic=wayside_shrine instead.
historic,wayside_cross,"A historical (usually christian) cross. Frequently found along the way in Southern Germany, Austria and probably elsewhere."
historic,wayside_shrine,"A historical shrine often showing a religious depiction. Frequently found along the way in Southern Germany, Austria and probably elsewhere."
historic,wreck,Nautical craft that has unintentionally been sunk or destroyed.
historic,yes,Used to add the historic significance of the objects described by other tags.
historic,user defined,All commonly used values according to Taginfo
landuse,allotments,A piece of land given over to local residents for growing vegetables and flowers.
landuse,basin,An area of water that drains into a river.Together with basin=* for stormwater/rainwater infiltration/detention/retention basins.Other languages.
landuse,brownfield,Describes land scheduled for new development where old buildings have been demolished and cleared
landuse,cemetery,Place for burials. You can add religion=* (values listed in the place of worship page). Smaller places (e.g. with a church nearby) may use amenity=grave_yard instead.
landuse,commercial,"Predominantly offices, business parks, etc."
landuse,conservation,"Protected areas (Not approved) Alternate tagging of same thing: boundary=protected_area, protected_area=*"
landuse,construction,"""Under construction"" site, should become something different once the construction is finished"
landuse,farm,"An area of farmland used for tillage and pasture (animals, crops, vegetables, flowers, fruit growing)."
landuse,farmland,"Synonyme for farm, used in JOSM because farm was considered ambiguous (see ticket #1579). Farmland has now been used more often (see taginfo comparison)."
landuse,farmyard,"An area of land with farm buildings like farmhouse, dwellings, farmsteads, sheds, stables, barns, equipment sheds, feed bunkers, etc. plus the open space in between them and the shrubbery/trees around them."
landuse,forest,Managed forest or woodland plantation (Other languages).
landuse,garages,"One level buildings with boxes commonly for cars, usually made of brick and metal. Usualy this area belong to garage cooperative with own name, chairman, budget, rules, security, etc."
landuse,grass,"For areas covered with grass. Consider landuse=meadow for meadow. and landuse=pasture for pasture.Note that this is actually a Landcover tag, not a landuse tag and there is a proposal to deprecate it."
landuse,greenfield,Describes land scheduled for new development where there have been no buildings before. A greenfield is scheduled to turn into a construction site
landuse,greenhouse_horticulture,Area used for growing plants in greenhouses
landuse,industrial,"Predominantly workshops, factories or warehouses"
landuse,landfill,Place where waste is dumped. Other languages
landuse,meadow,"An area of land primarily vegetated by grass and other non-woody plants, usually mowed for making hay (Other Languages)."
landuse,military,For land areas owned/used by the military for whatever purpose
landuse,orchard,intentional planting of trees or shrubs maintained for food production
landuse,pasture,"(Proposed in Proposed features/pasture:) An area of land primarily vegetated by grass, used for grazing."
landuse,plant_nursery,intentional planting of plants maintaining for the production of new plants
landuse,quarry,Surface mineral extraction (Other languages)
landuse,railway,"Area for railway use, generally off-limits to the general public"
landuse,recreation_ground,"An open green space for general recreation, which may include pitches, nets and so on, usually municipal but possibly also private to colleges or companies"
landuse,reservoir,"Stores water, may be covered or uncovered; for a covered reservoir see also man_made=reservoir_covered (Other languages). See water=reservoir for alternative tagging."
landuse,residential,Predominantly houses or apartment buildings
landuse,retail,Predominantly shops
landuse,salt_pond,A place where sea water is evaporated to extract its salt
landuse,village_green,"An area of common land, usually grass, in the centre of a village (quintessentially English – defined separately from 'common land' under the Commons Registration Act 1965 and the Commons Act 2006)."
landuse,vineyard,A piece of land where grapes are grown.
landuse,user defined,All commonly used values according to Taginfo
leisure,adult_gaming_centre,"A venue with pay-to-play games, such as video games, driving simulators, pinball machines, merchandisers, etc. With a set age limit. As opposed to leisure=amusement_arcade."
leisure,amusement_arcade,"A venue with pay-to-play games, such as video games, driving simulators, pinball machines, merchandisers, etc. Without a set age limit. As opposed to leisure=adult_gaming_centre."
leisure,beach_resort,To mark the boundary of a managed beach.
leisure,bird_hide,A place to observe birds.
leisure,dance,A place to go dancing.
leisure,dog_park,"Designated area, with or without a fenced boundary, where dog-owners are permitted to exercise their pets unrestrained"
leisure,firepit,"A permanent location or structure to host campfires, bonfires, etc"
leisure,fishing,
leisure,garden,Place where flowers and other plants are grown in a decorative and structured manner or for scientific purposes.
leisure,golf_course,The outline of a golf course.  The node form may be used to place an icon within the course. This tag implies sport=golf.
leisure,hackerspace,"A place where people with common interests, often in computers, technology, science, digital art or electronic art, can meet, socialize and/or collaborate."
leisure,ice_rink,A place where you can skate or play ice hockey.
leisure,marina,For mooring leisure yachts and motor boats
leisure,miniature_golf,A place or area that you can play miniature golf.
leisure,nature_reserve,"Protected area of importance for wildlife, flora, fauna or features of geological or other special interest."
leisure,park,"Open, green area for recreation, usually municipal."
leisure,pitch,"e.g. a field for playing football/soccer, cricket, baseball sports, and skate parks. To describe what kind of sport(s) use sport=*."
leisure,playground,Playground for little children.
leisure,slipway,Boats can be launched here
leisure,sports_centre,A distinct facility where a range of sports take place within an enclosed area. To describe what kind of sport(s) use sport=*.
leisure,stadium,A major sports arena with substantial tiered seating. To describe what kind of sport(s) use sport=*.
leisure,swimming_pool,"A swimming pool, see also Proposed features/Swimming pool and Tag:amenity=swimming pool"
leisure,track,"e.g. running, cycle-racing, greyhound, horses. To describe what kind of sport(s) use sport=*."
leisure,water_park,"Amusement area with water slides, recreational swimming pools and dressing rooms."
leisure,wildlife_hide,A place to observe wildlife. See also leisure=bird_hide.
leisure,user defined,All commonly used values according to Taginfo
man_made,adit,From Wikipedia: An adit is a type of entrance to an underground mine which is horizontal or nearly horizontal.
man_made,beacon,Structures for signalling on land and sea.
man_made,breakwater,Protects a shore or harbour from the sea and waves.
man_made,bunker_silo,Open-sided structure to store something. It can be used with vehicles to fill and empty it.
man_made,campanile,"A freestanding bell tower, typically near a church.  See also man_made=tower with tower:type=bell_tower."
man_made,chimney,Large chimney for exhaustion. For attached mobile phone base stations see the communication:mobile_phone=yes.
man_made,crane,"A stationary, permanent crane, such as those at docks"
man_made,cross,"Cross with little historical or religion value, e.g. summit cross."
man_made,cutline,Used to mark cut lines in forests.
man_made,clearcut,"Area, where most or all trees are uniformly cut down. Used in combination with natural=scrub."
man_made,embankment,"A raised bank to carry a road, railway, or canal across a low-lying or wet area."
man_made,dyke,A dyke is a an embankment built to restrict the flow of water or other liquids.
man_made,flagpole,A long pole built to hold a flag.
man_made,gasometer,A gasometer is a large storage container for gas.
man_made,groyne,A rigid hydraulic structure perpendicular to a coastline or a riverbank intended to interrupt longshore sediment transport. See also: man_made=breakwater.
man_made,kiln,"A thermally insulated chamber in which temperature is controlled in order to change the state of the item placed inside, usually though the process of burning, baking, drying or smelting."
man_made,lighthouse,Sends out a light beam to guide ships.
man_made,mast,Mast is a vertical structure built to hold for example antennas.
man_made,mineshaft,A vertical tunnel.
man_made,monitoring_station,A station that monitor something.
man_made,offshore_platform,Offshore platform.
man_made,petroleum_well,A boring through the earth's surface that is designed to find and produce petroleum oil.
man_made,pier,"A ""bridge into the ocean"", usually for recreation."
man_made,pipeline,"A pipe for carrying various fluids, such as water, gas, sewage."
man_made,reservoir_covered,A covered water reservoir.
man_made,silo,"A silo is a storage container for bulk material, often grains such as corn or wheat."
man_made,snow_fence,"A snow fence is a solid fence-like structure built across steep slopes to reduce risk and severity of (snow) avalanches. Usually made of steel, sloping outwards, and trussed underneath. Sometimes refered to as a snow shed."
man_made,snow_net,"A snow net netting fence built across steep slopes to reduce risk and severity of (snow) avalanches. They consist of a net made of steel cables, held up by posts. Sometimes refered to as an Avalanche net."
man_made,storage_tank,A tank used for storage of liquids or gases.
man_made,surveillance,To mark places and buildings monitored by public or private camera.
man_made,survey_point,"Triangulation pillars, geodetic vertices, and fixed equipment used by topographers (e.g. DGPS radio stations)."
man_made,tower,A tall and often lean building or structure e.g. telecoms. Please also add a tower:type=* if possible. Also see historic=* below.
man_made,wastewater_plant,Facilities used to treat wastewater (known as sewage in some countries).
man_made,watermill,"traditional Watermill, mostly ancient and out of order."
man_made,water_tower,"A tower to store water in, usually found on hills beside or in a town."
man_made,water_well,"A water well is an excavation or structure created in the ground by digging, driving, boring or drilling to access groundwater in underground aquifers."
man_made,water_works,A place where drinking water is found and applied to the local waterpipes network.
man_made,windmill,"Windmill, mostly ancient and out of order, see power=generator in combination with generator:source=wind for modern wind turbines."
man_made,works,Industrial production plant aka factory.
building,yes,General tag for buildings – see building=* for more information.
man_made,user defined,All commonly used values according to Taginfo
military,airfield,A place where military planes take off and land.
military,bunker,"Buildings, often build from concrete, to stand even heavier fire.  Also  WW2 pillboxes."
military,barracks,Buildings where soldiers live and work.
military,checkpoint,"Place of a possible access to a restricted or secured area, where civilian visitors and vehicles will be controled by a military authority."
military,danger_area,"Usually a large marked area around something like a firing range, bombing range, etc which can be an exclusion zone."
military,naval_base,A naval base.
military,obstacle_course,A military obstacle course.
military,range,"Where soldiers have practice with their weapons (firing, bombing, artillery, …)."
military,training_area,An area where soldiers train and weapons or other military technology are experimented with or are tested.
military,user defined,All commonly used values according to Taginfo
natural,bare_rock,"An area with sparse or no vegetation, so that the bedrock becomes visible."
natural,fell,Bare upper lying uncultivated land principally covered with grass and often grazed.
natural,moor,"Upland areas, characterised by low-growing vegetation on acidic soils."
natural,grassland,"Where vegetation is dominated by grasses (Poaceae) and other herbaceous (non-woody) plants, except for ornamental grass (see landuse=grass), mowing for hay, etc. (see landuse=meadow) and grazing (see landuse=pasture)."
natural,heath,"Bare lower lying uncultivated land with bushes but little or no tree cover.Note. This is not for parks whose name contains the word ""heath""."
natural,mud,(Other languages) Undocumented tag. Maybe see natural=wetland + wetland=mud?
natural,sand,"Ground coverage of mostly silica particles, with no or very sparse vegetation. See natural=beach as well."
natural,scrub,Uncultivated land covered with bushes or stunted trees.
natural,stone,"Freestanding stone; e.g., glacial erratic."
natural,tree,Lone or significant trees.
natural,tree_row,Line of trees.
natural,wetland,Waterlogged area (on Wikipedia).
natural,wood,"Woodland where timber production does not dominate use. Be aware of landuse=forest. For more detail, one can use leaf_type=*."
natural,bay,"A bay, a large body of water partially enclosed by land but with a wide mouth. (Other languages)."
natural,beach,"A beach, a flat area of sand, gravel or pebble next to water (Other languages)."
natural,coastline,The mean high water spring line between the sea and land (with the water on the right side of the way.)
natural,spring,A place where ground water flows naturally from the ground (Other languages).
natural,water,"Lakes, etc."
natural,arete,"An arête, a thin, almost knife-like, ridge of rock which is typically formed when two glaciers erode parallel U-shaped valleys."
natural,cave_entrance,The entrance to a cave.
natural,cliff,"A cliff, a significant vertical, or near vertical, rock exposure (leave the lower face to the right of the way.)"
natural,glacier,Areas (or peaks) covered with ice throughout the year.
natural,peak,Top of a hill or mountain (summit).
natural,ridge,A ridge.
natural,rock,A notable rock or group of rocks with connection to the ground.
natural,saddle,Saddle between hills
natural,scree,Loose rock.
natural,sinkhole,A natural depression or hole in the surface topography.
natural,volcano,"A volcano, either dormant, extinct or active."
natural,user defined,All commonly used values according to Taginfo
office,accountant,An office for an accountant.
office,administrative,"Local authorities, administrative and supervising institutions that are not related to state government."
office,architect,An office for a architect.
office,association,"An office of a non-profit organisation, society, e.g. student, sport, consumer, automobile, bike association, etc…"
office,company,An office for a private company.
office,educational_institution,An office for an educational institution.
office,employment_agency,An office for a employment agency.
office,estate_agent,An office for a estate agent or realtor.
office,forestry,A forestry office.
office,foundation,An office for a foundation.
office,government,An office for a government agency or department.
office,guide,"An office for tour guides, mountain guides, dive guides, etc."
office,insurance,An office for a insurance company or agent.
office,it,An office for an IT specialist.
office,lawyer,An office for a lawyer.
office,newspaper,An office for a newspaper.
office,ngo,An office for a non-government organisation.
office,notary,See office=lawyer above.
office,political_party,An office for a political party.
office,private_investigator,An office for a private investigator.
office,quango,An office for a quango (quasi-autonomous non-governmental organisation).
office,realtor real_estate_agent,See office=estate_agent above.
office,register,A register office / civil registry office. See also amenity=register_office.
office,religion,An office of an religion instance. For example: parish office. Use additionally religion=* and denomination=*.
office,research,An office for R&D.
office,tax,"Fiscal authorities, tax and revenue office."
office,telecommunication,Telecommunication company office.
office,travel_agent,An office for a travel agent. See also shop=travel_agency.
office,water_utility,An office for a water utility company or water board.
office,user defined,All commonly used values according to Taginfo
place,country,"See boundary=administrative, admin_level=2"
place,state,"See boundary=administrative, admin_level=* varies; may not be used in all countries."
place,region,"See boundary=administrative, admin_level=* varies; may not be used in all countries.  For natural regions other keys should be searched."
place,province,"See boundary=administrative, admin_level=* varies; may not be used in all countries."
place,district,"See boundary=administrative, admin_level=* varies; may not be used in all countries."
place,county,"See boundary=administrative, admin_level=* varies; may not be used in all countries."
place,municipality,"See boundary=administrative, admin_level=* varies; depending on the country a collection of arbitrary hamlets, villages and towns may form an administrative unit; sometimes members of a unit reform or join with another municipality as a result of political process.  Within a municipality individual settlements are a lot less connected than those within a city, where they have grown connected over time."
place,city,"The largest urban settlements in the territory, normally including the national, state and provincial capitals. These are defined by charter or other governmental designation in some territories and are a matter of judgement in others. Should normally have a population of at least 100,000 people and be larger than nearby towns. See place=suburb and place=neighbourhood on how to tag divisions within a city. The outskirts of urban settlements may or may not match the administratively declared boundary of the city."
place,borough,"See boundary=administrative, depending on the country suburbs in larger cities are often grouped into administrative units called boroughs or city districts; using the value borough avoids name confusion in countries that declare districts within their states or counties."
place,suburb,"A distinct section of an urban settlement (city, town, etc.) with its own name and identity.  e.g.

 annexed towns or villages which were formerly independent,

 independent (or dependent) municipalities within a city or next to a much bigger town

 historical districts of settlements

 industrial districts or recreation areas within a settlements with specific names."
place,quarter,A named part of a bigger settlement where this part is smaller than a suburb and bigger than a neighbourhood. This does not have to be an administrative entity.The term quarter is sometimes used synonymously for neighbourhood.
place,neighbourhood,"A named part of a place=village, a place=town or a place=city. Smaller than place=suburb and place=quarter.The term quarter is sometimes used synonymously for neighbourhood, but may also stand for borough or suburb and hence is often avoided in OSM. See  Quarter_(urban_subdivision)"
place,city_block,A named city block that is part of a place=city. See  City_block
place,town,"A second tier urban settlement of local importance, often with a population of 10,000 people and good range of local facilities including schools, medical facilities etc and traditionally a market. In areas of low population, towns may have significantly lower populations. See place=neighbourhood and possibly also place=suburb on how to tag divisions within a town."
place,village,"A smaller distinct settlement, smaller than a town with few facilities available with people traveling to nearby towns to access these. Populations of villages vary widely in different territories but will nearly always be less than 10,000 people, often a lot less. See place=neighbourhood on how to tag divisions within a larger village."
place,hamlet,"A smaller rural community typically with less than 100-200 inhabitants, few infrastructure."
place,isolated_dwelling,Smallest kind of human settlement. No more than 2 households.
place,farm,A farm that has its own name. If the farm is not a part of bigger settlement use place=isolated_dwelling. See also landuse=farmyard
place,allotments,"Dacha or cottage settlement, which is located outside  other inhabited locality. This value is used mainly in Russia and other countries of the former Soviet Union, where a lot of such unofficial settlements exist"
place,continent,"One of the seven continents: Africa, Antarctica, Asia, Australia, Europe, North America, South America"
place,archipelago,"Identifies the relation of an archipelago, which contains several islands and islets."
place,island,"Identifies the coastline of an island (> 1 km2), also consider place=islet for very small islands"
place,islet,Identifies an islet (< 1 km2).
place,locality,For an unpopulated named place.
place,User Defined,All commonly used values according to Taginfo
population,Number,"Number of inhabitants of the place. Among other things, it might be used in selecting which name to render at a given zoom level at what font size."
name,Text,To define the name of a place.
place_numbers,Number,Probably better to use the Karlsruhe Schema instead of this tag.
postal_code,Text,Probably better to use the Karlsruhe Schema instead of this tag.
reference_point,yes,Named landmarks used to identify locations (common in some countries).
is_in,Text,"Optional. Rudimentary way to describe boundary hierarchies, e.g. place=suburb, name=Eccleshall, is_in=Sheffield,South Yorkshire,England,UK. If boundary polygons exist, it's usually not needed.  Unless categorization is wrongly done by e.g. Nominatim."
power,plant,A place/industrial facility where power is generated. Individual generating units within the facility should be tagged as power=generator.
power,cable,"A way following the path of underground cables, such as the local 0.4 kV network between transformer stations, distribution boxes and cable connection points, or sea cables. Not to be confused with non-power supply cables such as cables for telecommunication. May be combined with location=underground;underwater;overground."
power,cable_distribution_cabinet,"In these cabinets, the 400-V circuits to the house connections, connection and transfer points of the regional utilities are branched. Other uses include distributions of the municipal street lighting."
power,converter,"An HVDC converter converts electric power from high voltage alternating current (AC) to high-voltage direct current (HVDC), or vice-versa."
power,generator,"A device used to convert power from one form to another. Use in combination with generator:source=*, generator:method=* and generator:output=*."
power,heliostat,A mirror of a heliostat device.
power,line,"A way following the path of (overground) power cables. For minor power lines with poles and not towers, you may want to use power=minor_line."
power,minor_line,"A way following the path of (overground) minor power cables, supported by poles and not towers/pylons. (This isn't quite so simple, as sometimes larger towers are replaced by smaller poles made with a stronger material; a better distinction might be based on voltage)."
power,pole,For single (often wooden or concrete) poles carrying medium/low voltage electricity cables.
power,substation,"A tag for electricity substations. These provide voltage step-up/step-down, switching, conditioning, etc. Substations may be large facilities (up to several acres) for very high voltage transmission lines or just small buildings or kiosks near the street for low voltage distribution lines. Useful combinations: voltage=*, substation=* and location=*, see the feature page for details."
power,switch,A tag for electricity switches which are devices which allow operators to power up & down lines and transformer in substations or outside.
power,tower,For towers or pylons carrying high voltage electricity cables. Normally constructed from steel latticework but tubular or solid pylons are also commonly used. Should not be used for medium or low voltage electricity conductors carried on single wooden poles which might be tagged power=pole. See power=tower for detailed tagging of tower types.
power,transformer,A static device for transferring electric energy by inductive coupling between its windings. Large power transformers are typically located inside substations.
cables,2 /  3 /  4 /  6 /  9 /  12 / etc...,Number of power-carrying cables represented by this way. The power line on the photo (click on it to see more details) has 6 double cables (the cable on top does not carry power) and thus may be tagged as cables=6 and wires=double.
circuits,1 /  2 /  3 / etc...,Number of electrical circuits represented by this way. The tag may be used when the number of physical cables is unknown (often the case for underground cable connections) or when the number of circuits is different from cables=* divided by 3. The photo shows a power line that connects to a cable connection having two circuits and thus may be tagged as circuits=2.
tunnel,yes,Notes that a line or cable is contained in a self-supporting tunnel that may also be used for other purposes such as road traffic or be provided for maintenance purposes. Cables buried underground should not use this tag but be tagged as power=cable and location=underground;underwater.
voltage,… /  110000 /  220000 /  380000 / etc...,Voltage of the power line.
wires,single /  double /  triple /  quad,"Number of wires per power cable. ""single"" (1), ""double"" (2), ""triple"" (3) or ""quad"" (4). The photo shows an example of ""double""."
power,User Defined,All commonly used values according to Taginfo
public_transport,stop_position,"The position on the street or rails where a bus, tram or train stops."
public_transport,platform,The place where passengers are waiting for the transportation vehicle.
public_transport,station,A station where several buses or trains end their service. Used in combination with building=yes or area=yes.
public_transport,stop_area,The stop area is a relation that contains all elements of a train/subway/monorail/tram/bus/trolleybus/aerialway/ferry stop.
public transport,user defined,All commonly used values according to Taginfo.
railway,abandoned,"The course of a former railway which has been abandoned and the track and infrastucture removed. The course may be still recognized through embankments, cuttings, bridges, tunnel and rolling or straight ways."
railway,construction,A railway under construction. See construction=* and the construction=yes proposal Proposed features/Construction.
railway,disused,A section of railway which is no longer used but where the track and infrastructure remains in place. See disused=yes for alternative tagging.
railway,funicular,"Cable driven inclined railways. In many cases they serve touristic interest, giving easy access to spectacular mountain views."
railway,light_rail,"A higher-standard tram system, normally in its own right-of-way. Often it connects towns and thus reaches a considerable length (tens of kilometer)."
railway,miniature,Miniature railways are narrower than narrow gauge and carry passengers. They can be found in parks.
railway,monorail,A railway with only a single rail. A monorail can run above the rail like in Las Vegas and Disneyland or can suspend below the rail like the Wuppertal Schwebebahn (Germany).
railway,narrow_gauge,Narrow-gauge passenger or freight trains. Narrow gauge railways can have mainline railway service like the Rhaetian Railway in Switzerland or can be a small light industrial railway. Use gauge=* to specify the actual width of rails.
railway,preserved,"A railway running historic trains, usually a tourist attraction (changed to preserved from preserved_rail as ""rail"" is redundant)."
railway,rail,Full sized passenger or freight trains in the standard gauge for the country or state.
railway,subway,A city passenger rail service running mostly grade separated (see Wikipedia:rapid transit).
railway,tram,"One or two carriage rail vehicles, usually sharing motor road (Other languages)."
bridge,yes,"If the railway goes over a street, waterway or other railway."
cutting,yes,A section where the railway is significantly lower than ground level.
electrified,contact_line rail yes no,"contact_line: a power line over the train headrail: a third rail near the track supplying the train with poweryes: electrified track, but no details availableno: track with no power supply."
embankment,yes,A section where the railway is raised significantly higher than ground level.
frequency,number [kHz/MHz/GHz],The frequency with which a line is electrified. Use 0 for DC. Also see the voltage tag.
service,siding,"Relatively short lengths of track, running parallel to (and connected to) a main route"
service,spur,"Relatively short lengths of track, built to give one company or entity access to a main or branch line."
service,yard,Tracks within railway company operated marshaling or maintenance yards.
tracks,number,"Number of parallel tracks in close proximity when mapped as a single way. If not given means unknown and defaults to 1. In many parts of the world the tracks are being drawn out separately so that there is more detail, in which case this tag isn't used."
tunnel,yes,If the railway goes below ground. Should be always present on subways.
usage,main branch freight industrial military tourism,"main line: heavy trafficbranch line: connecting places with a mainlinefreight: freight service onlyindustrial:  servicing large plants (iron, chemical etc.), surface mining, …military: servicing military area tourism: most mountain rails (rack-rails, funicular) and preserved railways."
voltage,number,The voltage with which a line is electrified. Also see the frequency tag.
railway,halt,"A small station, may not have a platform, trains may only stop on request."
public_transport,platform,"This is parallel to the rail line for showing where the actual platforms are. It is also to know where you can change platform and enter the station, so use footpaths to connect them. This is really useful for routing too."
railway,station,Railway station.
railway,subway_entrance,"The entrance to a subway station, usually going from surface to underground."
railway,tram_stop,A tram stop is a place where a passenger can embark / disembark a tram.
railway,buffer_stop,stops the train at the end of a track. see Buffer_stop.
railway,derail,a device used to prevent fouling of a rail track by unauthorized movements of trains or unattended rolling stock. See Derail_(railroad).
railway,crossing,A point where pedestrians may cross.
railway,level_crossing,A point where rails and roads cross.
landuse,railway,Ground used around railways and railway-stations.
railway,switch,Full Connections between railways (aka 'points').
railway,diamond,Crossing rails with no interconnection.
